model,train_profile,test_profile,snr_db,ber,errors,trials,num_rows
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,-10.0,0.3917985139069734,4159659,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,-8.0,0.35859265739535107,3807118,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,-6.0,0.31980067123601463,3395270,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,-4.0,0.27503034803602433,2919951,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,-2.0,0.22431653811607832,2381531,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,0.0,0.1698321118766879,1803079,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,2.0,0.11536859582971644,1224849,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,4.0,0.06733854317370756,714922,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,6.0,0.032198964813609184,341851,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,8.0,0.012296982753423997,130555,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,10.0,0.004107345769434799,43607,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,12.0,0.0015892688138985339,16873,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,14.0,0.0007915732301311729,8404,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,16.0,0.0004505110375675154,4783,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,18.0,0.00027597686390817903,2930,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,20.0,0.00017227361231674383,1829,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,-10.0,0.3903520372178819,4144302,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,-8.0,0.3572487536771798,3792850,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,-6.0,0.31859720489125193,3382493,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,-4.0,0.273562866964458,2904371,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,-2.0,0.22271144537278165,2364490,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,0.0,0.16776464014877507,1781129,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,2.0,0.11298521065417631,1199545,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,4.0,0.06478269600573881,687787,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,6.0,0.029682206518856096,315131,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,8.0,0.009907663604359568,105188,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,10.0,0.0023010630666473767,24430,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,12.0,0.00037779631438078704,4011,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,14.0,5.463023244598765e-05,580,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,16.0,1.139699676890432e-05,121,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,18.0,3.6734121817129628e-06,39,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,20.0,7.535204475308642e-07,8,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,-10.0,0.3891157927336516,4131177,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,-8.0,0.3557345543378665,3776774,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,-6.0,0.3166794011622299,3362132,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,-4.0,0.2712602026668596,2879924,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,-2.0,0.21982009322554977,2333793,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,0.0,0.16413888813536845,1742635,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,2.0,0.10852832558714313,1152227,10616832,6
